customer_id,total_orders,total_sales,avg_order_value,first_order_date,last_order_date,recency_days,return_count,review_count,avg_rating,customer_lifetime_value,customer_segment
C00314,1,105.36,105.36,2025-11-24,2025-11-24,37,0,0,,105.36,Regular
C00315,26,2072.31,79.70,2023-04-14,2025-12-02,29,1,8,4.00,2072.31,New
C00316,9,687.02,76.34,2025-10-16,2025-12-23,8,0,5,4.60,687.02,Regular
C00317,15,1504.40,100.29,2024-10-10,2025-11-10,51,1,8,4.50,1504.40,Regular
C00318,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00319,117,12787.10,109.29,2023-03-12,2025-12-22,9,7,57,4.16,12787.10,Loyal
C00320,38,2628.36,69.17,2024-05-30,2025-12-13,18,1,16,4.12,2628.36,Regular
C00321,93,8604.53,92.52,2023-02-18,2025-12-28,3,5,40,4.42,8604.53,Regular
C00322,2,97.47,48.73,2025-11-06,2025-11-22,39,0,0,,97.47,Regular
C00323,16,1108.95,69.31,2024-04-03,2025-11-13,48,0,7,4.29,1108.95,Regular
C00324,10,744.78,74.48,2024-10-13,2025-12-10,21,1,5,4.60,744.78,New
C00325,0,0.00,0.00,,,,0,0,,0.00,Regular
C00326,3,145.48,48.49,2025-02-06,2025-06-16,198,0,1,5.00,145.48,New
C00327,1,233.98,233.98,2025-11-19,2025-11-19,42,0,0,,233.98,Regular
C00328,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00329,8,568.37,71.05,2025-06-26,2025-11-29,32,1,2,4.00,568.37,Regular
C00330,0,0.00,0.00,,,,0,0,,0.00,Regular
C00331,0,0.00,0.00,,,,0,0,,0.00,Regular
C00332,38,3375.10,88.82,2023-08-19,2025-11-10,51,3,15,3.93,3375.10,Regular
C00333,20,1508.97,75.45,2024-06-22,2025-12-15,16,2,10,4.10,1508.97,Regular
C00334,3,122.64,40.88,2025-09-05,2025-11-23,38,0,0,,122.64,Regular
C00335,45,4095.05,91.00,2024-01-23,2025-12-28,3,2,19,4.21,4095.05,Loyal
C00336,0,0.00,0.00,,,,0,0,,0.00,Regular
C00337,1,62.61,62.61,2025-12-14,2025-12-14,17,0,0,,62.61,Loyal
C00338,7,642.31,91.76,2025-02-12,2025-10-22,70,0,1,5.00,642.31,Regular
C00339,0,0.00,0.00,,,,0,0,,0.00,Regular
C00340,56,6012.70,107.37,2024-01-22,2025-12-30,1,2,25,4.28,6012.70,Loyal
C00341,0,0.00,0.00,,,,0,0,,0.00,Regular
C00342,13,828.03,63.69,2024-11-27,2025-12-08,23,0,3,4.00,828.03,New
C00343,0,0.00,0.00,,,,0,0,,0.00,Regular
C00344,12,1091.90,90.99,2023-09-16,2025-11-27,34,1,5,4.40,1091.90,New
C00345,0,0.00,0.00,,,,0,0,,0.00,Regular
C00346,18,1658.09,92.12,2023-09-11,2025-11-29,32,1,9,4.00,1658.09,New
C00347,0,0.00,0.00,,,,0,0,,0.00,Regular
C00348,16,1370.70,85.67,2025-04-26,2025-12-09,22,1,8,4.00,1370.70,Loyal
C00349,32,3541.33,110.67,2024-06-12,2025-12-17,14,1,16,4.25,3541.33,Loyal
C00350,7,575.18,82.17,2025-12-06,2025-12-28,3,1,6,4.17,575.18,Loyal
C00351,23,2538.75,110.38,2024-03-05,2025-09-11,111,0,9,4.33,2538.75,Regular
C00352,28,2591.21,92.54,2024-05-06,2025-12-18,13,0,11,4.18,2591.21,Regular
C00353,15,1493.56,99.57,2023-08-12,2025-12-27,4,4,4,4.25,1493.56,New
C00354,60,5081.63,84.69,2024-08-21,2025-12-29,2,5,22,4.41,5081.63,Loyal
C00355,41,4513.03,110.07,2024-01-06,2025-11-27,34,4,19,4.11,4513.03,Loyal
C00356,2,167.53,83.77,2025-09-29,2025-11-03,58,0,1,4.00,167.53,New
C00357,33,2437.77,73.87,2024-08-03,2025-12-28,3,1,9,4.22,2437.77,Regular
C00358,61,5052.62,82.83,2023-05-22,2025-12-30,1,2,21,4.24,5052.62,Regular
C00359,1,138.87,138.87,2025-12-09,2025-12-09,22,0,1,4.00,138.87,New
C00360,45,3202.28,71.16,2024-01-24,2025-12-18,13,2,16,4.12,3202.28,Regular
C00361,0,0.00,0.00,,,,0,0,,0.00,New
C00362,36,2685.43,74.60,2024-04-06,2025-12-24,7,2,17,4.35,2685.43,Regular
C00363,0,0.00,0.00,,,,0,0,,0.00,New
C00364,19,1500.14,78.95,2024-05-08,2025-12-15,16,1,8,4.38,1500.14,Regular
C00365,258,28312.64,109.74,2023-02-04,2025-11-29,32,8,168,4.27,28312.64,VIP
C00366,15,970.87,64.72,2024-08-14,2025-11-23,38,0,7,4.57,970.87,Regular
C00367,57,5287.36,92.76,2023-03-30,2025-12-16,15,3,21,4.24,5287.36,Regular
C00368,4,322.73,80.68,2025-11-03,2025-12-15,16,0,1,5.00,322.73,Regular
C00369,0,0.00,0.00,,,,0,0,,0.00,Regular
C00370,0,0.00,0.00,,,,0,0,,0.00,Regular
C00371,6,345.08,57.51,2025-06-11,2025-12-29,2,1,2,4.50,345.08,Regular
C00372,15,1085.70,72.38,2024-09-12,2025-12-06,25,0,0,,1085.70,New
C00373,0,0.00,0.00,,,,0,0,,0.00,Regular
C00374,4,328.99,82.25,2024-11-23,2025-12-26,5,0,1,4.00,328.99,New
C00375,7,407.98,58.28,2024-10-29,2025-06-12,202,0,1,4.00,407.98,New
C00376,7,687.64,98.23,2024-05-29,2025-11-22,39,0,1,4.00,687.64,New
C00377,16,1327.58,82.97,2025-01-11,2025-12-24,7,0,3,4.67,1327.58,New
C00378,27,3594.99,133.15,2025-03-23,2025-12-20,11,1,18,4.06,3594.99,VIP
C00379,0,0.00,0.00,,,,0,0,,0.00,New
C00380,57,4693.79,82.35,2023-05-07,2025-12-28,3,3,21,4.67,4693.79,Regular
C00381,0,0.00,0.00,,,,0,0,,0.00,VIP
C00382,1,81.36,81.36,2025-12-28,2025-12-28,3,0,0,,81.36,New
C00383,11,979.07,89.01,2024-12-20,2025-12-26,5,0,4,4.25,979.07,Regular
C00384,2,208.43,104.22,2025-04-01,2025-05-06,239,0,1,4.00,208.43,New
C00385,5,208.76,41.75,2025-10-12,2025-12-20,11,0,1,4.00,208.76,Regular
C00386,9,851.27,94.59,2025-06-21,2025-12-15,16,2,1,3.00,851.27,Regular
C00387,3,252.82,84.27,2025-11-02,2025-11-26,35,0,0,,252.82,Regular
C00388,0,0.00,0.00,,,,0,0,,0.00,New
C00389,7,442.28,63.18,2025-03-31,2025-11-20,41,0,3,4.33,442.28,New
C00390,16,1549.38,96.84,2024-06-17,2025-11-08,53,1,8,4.38,1549.38,New
C00391,25,2571.38,102.86,2024-10-14,2025-12-25,6,3,11,4.45,2571.38,Loyal
C00392,11,1141.63,103.78,2025-05-25,2025-12-13,18,3,5,4.20,1141.63,Loyal
C00393,3,432.18,144.06,2025-12-11,2025-12-28,3,2,2,3.50,432.18,Loyal
C00394,26,2287.04,87.96,2024-11-03,2025-12-23,8,1,4,4.25,2287.04,Regular
C00395,2,42.85,21.42,2025-11-08,2025-12-15,16,0,1,4.00,42.85,Regular
C00396,12,1040.71,86.73,2024-05-24,2025-11-22,39,0,5,4.20,1040.71,Regular
C00397,0,0.00,0.00,,,,0,0,,0.00,Regular
C00398,79,8037.49,101.74,2024-03-22,2025-12-30,1,5,32,4.22,8037.49,Loyal
C00399,1,60.59,60.59,2025-07-08,2025-07-08,176,0,0,,60.59,Regular
C00400,0,0.00,0.00,,,,0,0,,0.00,VIP
C00401,36,3478.69,96.63,2024-07-27,2025-12-27,4,0,24,4.29,3478.69,Loyal
C00402,0,0.00,0.00,,,,0,0,,0.00,Regular
C00403,4,209.39,52.35,2025-02-26,2025-12-08,23,1,1,4.00,209.39,Regular
C00404,158,20806.89,131.69,2024-01-19,2025-12-29,2,20,106,4.17,20806.89,VIP
C00405,88,9740.46,110.69,2024-02-04,2025-12-31,0,8,52,4.23,9740.46,Loyal
C00406,10,1141.38,114.14,2024-12-12,2025-11-22,39,0,4,4.25,1141.38,Regular
C00407,0,0.00,0.00,,,,0,0,,0.00,Regular
C00408,0,0.00,0.00,,,,0,0,,0.00,VIP
C00409,12,842.95,70.25,2025-01-06,2025-11-27,34,1,4,4.75,842.95,Regular
C00410,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00411,36,3157.89,87.72,2024-02-09,2025-12-20,11,5,18,4.00,3157.89,Loyal
C00412,22,2441.96,111.00,2025-02-15,2025-11-30,31,4,8,4.38,2441.96,VIP
C00413,76,8370.27,110.14,2023-10-27,2025-12-14,17,5,40,4.15,8370.27,Loyal
C00414,24,1999.15,83.30,2025-01-18,2025-12-26,5,1,6,4.50,1999.15,Regular
C00415,72,9181.80,127.53,2024-04-08,2025-12-20,11,4,56,4.14,9181.80,VIP
C00416,0,0.00,0.00,,,,0,0,,0.00,VIP
C00417,16,1780.74,111.30,2025-01-08,2025-12-30,1,0,6,4.17,1780.74,Loyal
C00418,11,1452.79,132.07,2025-05-27,2025-12-09,22,0,5,3.80,1452.79,Loyal
C00419,4,896.79,224.20,2025-07-24,2025-12-30,1,0,4,4.75,896.79,Regular
C00420,9,841.26,93.47,2025-01-08,2025-12-02,29,0,4,4.50,841.26,New
C00421,24,1899.73,79.16,2024-06-29,2025-12-24,7,3,12,4.25,1899.73,Regular
C00422,12,1579.64,131.64,2025-05-01,2025-12-14,17,1,9,4.67,1579.64,Loyal
C00423,12,1144.32,95.36,2025-05-27,2025-11-23,38,1,7,4.14,1144.32,Loyal
C00424,26,2451.08,94.27,2025-03-07,2025-12-19,12,3,11,4.27,2451.08,Loyal
C00425,6,396.43,66.07,2025-11-12,2025-12-19,12,0,1,3.00,396.43,Regular
C00426,0,0.00,0.00,,,,0,0,,0.00,Regular
C00427,56,4138.51,73.90,2023-04-15,2025-12-09,22,3,20,4.55,4138.51,Regular
C00428,6,533.35,88.89,2025-08-19,2025-12-23,8,0,2,4.00,533.35,Regular
C00429,27,2331.13,86.34,2024-01-08,2025-12-14,17,3,16,4.38,2331.13,Regular
C00430,14,1118.66,79.90,2024-09-03,2025-12-11,20,0,5,4.40,1118.66,Regular
C00431,48,5062.89,105.48,2023-12-03,2025-12-19,12,2,19,4.21,5062.89,Regular
C00432,4,225.58,56.40,2025-06-01,2025-12-09,22,0,2,5.00,225.58,New
C00433,11,863.16,78.47,2023-11-18,2025-12-01,30,0,5,4.20,863.16,New
C00434,222,22068.01,99.41,2023-03-15,2025-12-09,22,19,122,4.35,22068.01,Loyal
C00435,59,4340.91,73.57,2023-05-18,2025-10-31,61,3,22,4.05,4340.91,Regular
C00436,4,538.20,134.55,2025-02-20,2025-10-09,83,2,4,4.75,538.20,New
C00437,0,0.00,0.00,,,,0,0,,0.00,Regular
C00438,34,2512.13,73.89,2023-10-27,2025-11-20,41,2,10,4.50,2512.13,New
C00439,0,0.00,0.00,,,,0,0,,0.00,New
C00440,32,2227.34,69.60,2024-04-04,2025-12-25,6,1,7,4.29,2227.34,Regular
C00441,29,2316.88,79.89,2023-09-13,2025-09-13,109,0,9,3.89,2316.88,Regular
C00442,8,854.20,106.78,2025-01-22,2025-12-17,14,0,2,4.00,854.20,Regular
C00443,6,466.74,77.79,2025-10-29,2025-12-29,2,0,1,5.00,466.74,Regular
C00444,108,10493.31,97.16,2023-11-29,2025-12-27,4,4,65,4.15,10493.31,Loyal
C00445,14,1142.66,81.62,2024-12-16,2025-12-18,13,1,3,4.67,1142.66,Regular
C00446,87,9896.18,113.75,2024-02-24,2025-12-20,11,7,53,4.13,9896.18,Loyal
C00447,0,0.00,0.00,,,,0,0,,0.00,New
C00448,7,540.00,77.14,2025-05-30,2025-12-31,0,0,4,4.50,540.00,New
C00449,33,3836.93,116.27,2024-12-18,2025-12-30,1,1,9,4.11,3836.93,VIP
C00450,0,0.00,0.00,,,,0,0,,0.00,Regular
C00451,24,2527.11,105.30,2024-09-19,2025-12-19,12,2,17,4.29,2527.11,Loyal
C00452,5,605.90,121.18,2025-05-17,2025-12-29,2,0,1,5.00,605.90,Regular
C00453,11,916.23,83.29,2025-03-03,2025-11-14,47,2,5,4.00,916.23,Regular
C00454,20,1512.27,75.61,2024-02-22,2025-12-20,11,2,8,4.50,1512.27,Regular
C00455,31,2520.02,81.29,2024-08-29,2025-12-21,10,2,9,3.89,2520.02,Regular
C00456,27,2000.24,74.08,2024-04-18,2025-12-29,2,0,6,4.33,2000.24,New
C00457,4,305.98,76.50,2025-09-26,2025-12-31,0,0,4,4.75,305.98,Regular
C00458,4,403.39,100.85,2025-10-21,2025-12-06,25,0,0,,403.39,Regular
C00459,40,3871.56,96.79,2024-03-25,2025-12-23,8,5,13,4.46,3871.56,Regular
C00460,0,0.00,0.00,,,,0,0,,0.00,Regular
C00461,14,1741.14,124.37,2025-05-21,2025-11-28,33,0,6,4.67,1741.14,Loyal
C00462,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00463,63,5319.42,84.44,2023-05-01,2025-12-17,14,3,18,4.39,5319.42,Regular
C00464,19,1594.31,83.91,2024-06-16,2025-12-30,1,0,7,4.14,1594.31,Regular
C00465,15,1147.27,76.48,2025-01-21,2025-12-07,24,2,3,4.00,1147.27,Regular
C00466,8,922.84,115.35,2025-07-13,2025-12-30,1,0,2,4.00,922.84,Loyal
C00467,131,12921.52,98.64,2023-09-14,2025-12-12,19,7,53,4.19,12921.52,Loyal
C00468,9,659.69,73.30,2025-05-24,2025-12-12,19,0,5,4.20,659.69,Regular
C00469,3,121.33,40.44,2025-10-31,2025-12-11,20,0,2,4.50,121.33,New
C00470,39,3097.94,79.43,2024-01-29,2025-12-22,9,3,8,3.75,3097.94,Regular
C00471,38,3437.83,90.47,2024-02-02,2025-12-28,3,3,13,4.46,3437.83,Regular
C00472,46,3617.41,78.64,2023-10-15,2025-12-17,14,2,11,4.00,3617.41,New
C00473,0,0.00,0.00,,,,0,0,,0.00,New
C00474,6,387.62,64.60,2025-08-02,2025-12-28,3,0,4,4.50,387.62,Regular
C00475,24,1698.23,70.76,2024-03-26,2025-12-31,0,5,10,4.10,1698.23,Regular
C00476,20,1637.05,81.85,2024-07-15,2025-12-16,15,3,6,4.50,1637.05,Regular
C00477,8,342.18,42.77,2023-11-24,2025-11-26,35,0,4,4.50,342.18,New
C00478,58,5573.02,96.09,2023-04-26,2025-11-02,59,3,18,4.17,5573.02,Regular
C00479,16,1761.50,110.09,2025-05-04,2025-12-24,7,0,18,4.22,1761.50,VIP
C00480,14,1344.28,96.02,2025-02-04,2025-12-18,13,3,4,4.25,1344.28,Regular
C00481,3,209.93,69.98,2025-11-14,2025-12-11,20,0,1,4.00,209.93,Regular
C00482,0,0.00,0.00,,,,0,0,,0.00,Regular
C00483,8,772.51,96.56,2025-05-24,2025-10-02,90,0,6,3.67,772.51,New
C00484,20,2162.41,108.12,2025-08-06,2025-12-28,3,1,10,4.20,2162.41,VIP
C00485,8,902.79,112.85,2024-07-15,2025-12-05,26,0,2,4.50,902.79,New
C00486,28,2300.14,82.15,2024-08-18,2025-12-29,2,2,10,4.30,2300.14,Regular
C00487,0,0.00,0.00,,,,0,0,,0.00,New
C00488,22,2071.95,94.18,2025-07-15,2025-12-10,21,1,9,4.11,2071.95,Loyal
C00489,68,8355.74,122.88,2024-05-06,2025-12-10,21,5,35,4.29,8355.74,VIP
C00490,2,244.28,122.14,2025-12-13,2025-12-29,2,1,2,4.00,244.28,Loyal
C00491,51,4456.20,87.38,2023-05-13,2025-12-06,25,5,18,4.00,4456.20,Regular
C00492,76,7815.55,102.84,2024-03-16,2025-12-20,11,7,33,4.42,7815.55,Loyal
C00493,23,1762.37,76.62,2024-10-28,2025-12-24,7,0,4,4.50,1762.37,Regular
C00494,49,4020.62,82.05,2024-01-06,2025-12-19,12,2,11,3.82,4020.62,Regular
C00495,8,715.33,89.42,2025-08-29,2025-12-20,11,1,2,4.50,715.33,Regular
C00496,2,139.57,69.78,2025-11-14,2025-12-06,25,0,0,,139.57,Regular
C00497,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00498,13,1115.08,85.78,2024-11-29,2025-12-16,15,0,6,4.33,1115.08,Regular
C00499,61,5212.41,85.45,2023-05-23,2025-12-10,21,3,17,4.06,5212.41,Regular
C00500,22,1933.09,87.87,2024-12-06,2025-12-13,18,2,13,4.46,1933.09,Loyal
C00501,6,550.22,91.70,2025-07-19,2025-12-26,5,0,2,4.00,550.22,New
C00502,3,397.51,132.50,2025-09-06,2025-11-29,32,1,3,3.67,397.51,Regular
C00503,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00504,19,2098.73,110.46,2024-02-19,2025-11-04,57,1,8,4.38,2098.73,Regular
C00505,6,364.60,60.77,2025-07-24,2025-12-19,12,1,0,,364.60,Regular
C00506,11,1096.94,99.72,2025-09-11,2025-12-25,6,0,5,4.40,1096.94,Loyal
C00507,19,1549.62,81.56,2024-01-01,2025-07-22,162,1,6,4.33,1549.62,Regular
C00508,17,1610.16,94.72,2024-11-24,2025-12-31,0,1,9,4.33,1610.16,Regular
C00509,4,364.56,91.14,2025-01-13,2025-12-13,18,1,1,5.00,364.56,New
C00510,11,1023.43,93.04,2025-07-12,2025-12-31,0,1,6,4.33,1023.43,Loyal
C00511,2,105.10,52.55,2025-11-14,2025-12-18,13,0,1,4.00,105.10,Regular
C00512,13,1399.13,107.63,2025-06-04,2025-12-19,12,0,9,4.11,1399.13,Loyal
C00513,9,454.38,50.49,2025-07-02,2025-12-12,19,0,1,4.00,454.38,Regular
C00514,4,614.94,153.74,2025-11-04,2025-12-12,19,0,3,4.33,614.94,VIP
C00515,83,6670.46,80.37,2023-01-23,2025-12-16,15,4,22,4.27,6670.46,Regular
C00516,57,4628.80,81.21,2023-05-09,2025-11-07,54,1,15,4.13,4628.80,Regular
C00517,0,0.00,0.00,,,,0,0,,0.00,VIP
C00518,9,943.26,104.81,2024-01-16,2024-12-03,393,1,3,4.67,943.26,New
C00519,48,5167.83,107.66,2024-10-24,2025-12-19,12,2,29,4.31,5167.83,Loyal
C00520,5,396.50,79.30,2025-10-04,2025-12-11,20,0,2,4.00,396.50,Regular
C00521,0,0.00,0.00,,,,0,0,,0.00,Regular
C00522,8,901.74,112.72,2025-07-26,2025-12-13,18,0,4,4.50,901.74,Loyal
C00523,0,0.00,0.00,,,,0,0,,0.00,Regular
C00524,4,320.65,80.16,2025-11-10,2025-12-31,0,2,2,4.00,320.65,Regular
C00525,53,4836.10,91.25,2023-04-22,2025-12-15,16,1,14,4.50,4836.10,Regular
C00526,0,0.00,0.00,,,,0,0,,0.00,Regular
C00527,16,1095.81,68.49,2024-11-17,2025-12-23,8,2,1,4.00,1095.81,Regular
C00528,21,1644.94,78.33,2024-07-22,2025-12-30,1,0,7,4.29,1644.94,Regular
C00529,21,2072.84,98.71,2025-02-04,2025-12-16,15,1,16,4.50,2072.84,Loyal
C00530,16,1619.06,101.19,2023-11-28,2025-11-11,50,0,8,4.12,1619.06,New
C00531,40,3786.21,94.66,2023-11-04,2025-11-26,35,1,12,4.17,3786.21,Regular
C00532,234,24776.03,105.88,2023-03-18,2025-12-30,1,10,130,4.24,24776.03,Loyal
C00533,25,2223.96,88.96,2025-01-16,2025-12-24,7,0,18,3.83,2223.96,Loyal
C00534,10,898.77,89.88,2025-10-06,2025-12-31,0,0,4,4.25,898.77,Loyal
C00535,7,552.16,78.88,2025-09-30,2025-12-20,11,0,3,4.67,552.16,New
C00536,40,2953.67,73.84,2024-05-18,2025-12-29,2,4,8,3.88,2953.67,Regular
C00537,0,0.00,0.00,,,,0,0,,0.00,Regular
C00538,22,1751.23,79.60,2024-02-07,2025-11-30,31,0,9,4.22,1751.23,Regular
C00539,6,645.97,107.66,2025-01-03,2025-12-01,30,0,2,4.50,645.97,Regular
C00540,55,5888.16,107.06,2024-12-27,2025-12-23,8,5,41,4.17,5888.16,VIP
C00541,0,0.00,0.00,,,,0,0,,0.00,Regular
C00542,13,1122.65,86.36,2025-08-02,2025-12-19,12,0,7,4.57,1122.65,VIP
C00543,8,861.88,107.74,2025-05-28,2025-12-28,3,0,6,4.17,861.88,Regular
C00544,2,115.78,57.89,2025-11-25,2025-12-23,8,0,0,,115.78,VIP
C00545,3,303.05,101.02,2025-09-12,2025-11-29,32,1,2,4.00,303.05,Loyal
C00546,26,2485.20,95.58,2024-12-08,2025-11-30,31,1,12,4.08,2485.20,Loyal
C00547,7,871.96,124.57,2025-08-16,2025-12-30,1,0,6,4.17,871.96,Loyal
C00548,0,0.00,0.00,,,,0,0,,0.00,New
C00549,30,3098.51,103.28,2024-05-22,2025-12-22,9,3,14,4.57,3098.51,Regular
C00550,4,417.80,104.45,2025-11-14,2025-12-30,1,0,1,5.00,417.80,Loyal
C00551,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00552,15,1533.29,102.22,2025-06-14,2025-12-18,13,1,5,4.60,1533.29,Loyal
C00553,7,742.14,106.02,2025-06-29,2025-12-05,26,1,1,5.00,742.14,New
C00554,34,2853.65,83.93,2025-06-08,2025-12-29,2,4,18,4.39,2853.65,VIP
C00555,232,23761.72,102.42,2023-03-10,2025-12-20,11,16,107,4.27,23761.72,Loyal
C00556,56,5925.79,105.82,2024-02-09,2025-12-29,2,6,34,4.12,5925.79,Loyal
C00557,39,2979.46,76.40,2024-02-07,2025-12-19,12,4,10,4.30,2979.46,Regular
C00558,2,261.84,130.92,2025-06-11,2025-07-13,171,1,1,4.00,261.84,Regular
C00559,41,3258.24,79.47,2023-08-12,2025-12-12,19,3,14,4.14,3258.24,Regular
C00560,19,1175.47,61.87,2024-04-12,2025-12-26,5,1,4,4.75,1175.47,Regular
C00561,100,10549.77,105.50,2023-10-21,2025-12-30,1,6,58,4.22,10549.77,VIP
C00562,36,2926.82,81.30,2024-05-14,2025-12-09,22,3,9,4.11,2926.82,Regular
C00563,13,1183.88,91.07,2025-10-24,2025-12-24,7,1,8,4.38,1183.88,VIP
C00564,20,1905.93,95.30,2023-06-26,2025-12-18,13,1,5,4.20,1905.93,New
C00565,4,201.56,50.39,2025-09-17,2025-12-16,15,0,3,4.33,201.56,New
C00566,2,257.45,128.72,2025-11-11,2025-11-26,35,0,1,4.00,257.45,Regular
C00567,12,1132.54,94.38,2024-11-10,2025-12-29,2,1,7,4.14,1132.54,Regular
C00568,49,3880.06,79.18,2023-10-28,2025-12-28,3,2,10,4.20,3880.06,Regular
C00569,14,1258.13,89.87,2024-11-16,2025-11-11,50,2,3,4.67,1258.13,Regular
C00570,38,3121.98,82.16,2024-05-10,2025-12-18,13,3,17,4.18,3121.98,Regular
C00571,18,1890.77,105.04,2024-04-20,2025-11-08,53,3,9,4.33,1890.77,New
C00572,12,1088.96,90.75,2024-12-11,2025-11-23,38,0,9,4.33,1088.96,Regular
C00573,67,5481.99,81.82,2023-03-30,2025-12-10,21,5,26,4.27,5481.99,Regular
C00574,0,0.00,0.00,,,,0,0,,0.00,Regular
C00575,7,720.66,102.95,2025-01-15,2025-09-09,113,0,2,3.50,720.66,Regular
C00576,186,15728.73,84.56,2023-01-11,2025-12-18,13,14,47,4.23,15728.73,Regular
C00577,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00578,20,1627.37,81.37,2024-06-11,2025-12-20,11,3,5,4.40,1627.37,Regular
C00579,65,5269.95,81.08,2023-04-30,2025-12-19,12,2,22,4.45,5269.95,Regular
C00580,106,8905.43,84.01,2023-01-14,2025-11-18,43,5,24,4.33,8905.43,New
C00581,39,4368.96,112.02,2024-07-06,2025-12-17,14,1,24,4.29,4368.96,Loyal
C00582,10,1043.03,104.30,2025-04-11,2025-12-10,21,0,6,4.67,1043.03,Regular
C00583,68,5546.18,81.56,2023-11-16,2025-12-06,25,2,22,4.14,5546.18,Regular
C00584,4,241.45,60.36,2025-09-26,2025-12-16,15,0,0,,241.45,Regular
C00585,220,25993.61,118.15,2023-03-04,2025-12-29,2,12,127,4.33,25993.61,VIP
C00586,5,432.66,86.53,2025-05-17,2025-12-11,20,0,1,5.00,432.66,New
C00587,38,2646.08,69.63,2023-10-10,2025-12-08,23,5,14,4.07,2646.08,Regular
C00588,31,2804.08,90.45,2024-10-10,2025-12-12,19,5,11,4.36,2804.08,Loyal
C00589,14,863.85,61.70,2024-10-18,2025-12-19,12,0,1,3.00,863.85,Regular
C00590,39,2787.06,71.46,2023-11-01,2025-12-18,13,2,13,4.46,2787.06,Regular
C00591,14,1319.03,94.22,2025-05-10,2025-12-21,10,0,7,4.43,1319.03,Regular
C00592,69,5461.27,79.15,2023-02-24,2025-09-23,99,4,22,4.14,5461.27,Regular
C00593,91,9717.05,106.78,2023-08-29,2025-12-29,2,7,55,4.36,9717.05,VIP
C00594,46,5006.95,108.85,2024-05-06,2025-12-19,12,4,29,4.21,5006.95,Loyal
C00595,53,4233.78,79.88,2024-04-12,2025-12-29,2,4,19,4.37,4233.78,Regular
C00596,55,5773.98,104.98,2023-11-30,2025-12-18,13,5,24,4.08,5773.98,Loyal
C00597,29,3291.30,113.49,2025-01-18,2025-12-20,11,2,22,4.50,3291.30,Loyal
C00598,5,371.35,74.27,2025-10-08,2025-12-19,12,1,0,,371.35,Regular
C00599,64,7499.35,117.18,2024-12-10,2025-12-29,2,3,36,4.39,7499.35,VIP
C00600,17,1730.98,101.82,2024-09-10,2025-12-19,12,0,6,4.33,1730.98,Regular
C00601,1,53.55,53.55,2025-11-28,2025-11-28,33,0,1,4.00,53.55,New
C00602,12,828.71,69.06,2023-12-09,2025-10-15,77,1,6,4.50,828.71,New
C00603,68,7100.07,104.41,2023-09-25,2025-12-22,9,5,37,4.41,7100.07,Loyal
C00604,26,2131.55,81.98,2023-03-24,2025-12-16,15,0,8,4.25,2131.55,New
C00605,19,1605.31,84.49,2024-11-09,2025-12-28,3,0,7,4.29,1605.31,Loyal
C00606,18,1378.26,76.57,2025-02-24,2025-12-27,4,2,7,4.14,1378.26,Regular
C00607,186,22344.18,120.13,2023-03-19,2025-12-14,17,9,117,4.28,22344.18,VIP
C00608,33,3099.45,93.92,2024-11-01,2025-12-20,11,2,21,4.14,3099.45,Loyal
C00609,11,867.01,78.82,2024-12-29,2025-11-29,32,1,4,4.00,867.01,Regular
C00610,3,163.51,54.50,2025-11-07,2025-12-19,12,1,0,,163.51,Regular
C00611,9,697.04,77.45,2025-10-13,2025-12-29,2,1,5,4.20,697.04,Regular
C00612,173,14339.30,82.89,2023-01-10,2025-12-05,26,3,45,4.27,14339.30,Regular
C00613,315,32603.20,103.50,2023-01-19,2025-12-17,14,9,164,4.29,32603.20,Loyal
C00614,8,649.51,81.19,2025-06-07,2025-12-21,10,0,1,5.00,649.51,Regular
C00615,58,4841.13,83.47,2023-06-06,2025-11-29,32,2,17,4.35,4841.13,Regular
C00616,0,0.00,0.00,,,,0,0,,0.00,VIP
C00617,11,1270.29,115.48,2025-11-07,2025-12-30,1,0,6,3.83,1270.29,Loyal
C00618,0,0.00,0.00,,,,0,0,,0.00,Loyal
C00619,73,6033.11,82.65,2023-02-21,2025-12-03,28,2,23,4.22,6033.11,Regular
C00620,0,0.00,0.00,,,,0,0,,0.00,Regular
C00621,45,3642.29,80.94,2023-11-23,2025-12-27,4,3,23,4.26,3642.29,Regular
C00622,81,8832.48,109.04,2023-09-30,2025-12-09,22,7,58,4.24,8832.48,Loyal
C00623,45,3864.98,85.89,2023-01-13,2025-06-26,188,2,20,4.40,3864.98,New
C00624,17,1410.50,82.97,2024-06-13,2025-12-17,14,0,7,4.43,1410.50,Regular
C00625,16,1650.77,103.17,2025-08-04,2025-12-29,2,3,7,4.43,1650.77,Loyal
C00626,8,672.98,84.12,2025-07-01,2025-12-26,5,1,3,4.67,672.98,Regular
C00627,98,9440.25,96.33,2023-06-10,2025-12-15,16,3,45,4.27,9440.25,Loyal
