date,total_sales,total_orders,units_sold,gross_sales,total_discount,avg_order_value,return_count,return_rate,avg_rating,sales_lag_7d,sales_lag_14d,sales_lag_30d,rolling_7d_sales,rolling_30d_sales,rolling_7d_orders
2025-04-02,8650.41,86,176,8651.87,175.02,100.59,5,0.0581,4.17,15325.15,11541.48,13086.47,63261.82,346737.34,658
2025-04-03,11015.88,104,241,10982.09,190.43,105.92,10,0.0962,4.36,10155.26,14379.19,12894.99,64122.44,344858.23,651
2025-04-04,10628.91,105,218,10648.57,258.70,101.23,8,0.0762,4.00,10878.02,13578.41,12460.58,63873.33,343026.56,645
2025-04-05,13337.74,128,295,13320.20,237.33,104.20,3,0.0234,4.23,11511.38,16240.97,13114.75,65699.69,343249.55,665
2025-04-06,10991.23,106,239,10971.54,193.53,103.69,9,0.0849,4.16,8975.59,15090.58,14942.23,67715.33,339298.55,668
2025-04-07,7567.13,84,164,7492.14,145.25,90.08,6,0.0714,4.22,7936.06,7413.09,13861.13,67346.40,333004.55,672
2025-04-08,10965.47,108,236,10963.32,221.99,101.53,4,0.0370,4.24,5155.10,10072.15,13837.10,73156.77,330132.92,721
2025-04-09,10999.80,103,219,11033.16,253.52,106.79,11,0.1068,4.34,8650.41,15325.15,9307.49,75506.16,331825.23,738
2025-04-10,12297.12,108,260,12350.44,255.62,113.86,8,0.0741,4.30,11015.88,10155.26,11811.17,76787.40,332311.18,742
2025-04-11,11382.14,112,243,11347.31,194.27,101.63,7,0.0625,4.27,10628.91,10878.02,9725.42,77540.63,333967.90,749
2025-04-12,11922.23,113,256,11901.46,241.11,105.51,5,0.0442,4.27,13337.74,11511.38,10900.25,76125.12,334989.88,734
2025-04-13,12115.04,125,277,12096.16,260.82,96.92,3,0.0240,4.22,10991.23,8975.59,12292.84,77248.93,334812.08,753
2025-04-14,7939.49,78,175,7880.05,143.88,101.79,4,0.0513,4.20,7567.13,7936.06,9400.74,77621.29,333350.83,747
2025-04-15,8766.51,87,186,8741.17,163.10,100.76,10,0.1149,4.24,10965.47,5155.10,12601.39,75422.33,329515.95,726
2025-04-16,10814.91,106,228,10756.81,198.86,102.03,5,0.0472,4.32,10999.80,8650.41,11442.87,75237.44,328887.99,729
2025-04-17,8447.44,98,197,8367.67,189.03,86.20,4,0.0408,4.19,12297.12,11015.88,11241.55,71387.76,326093.88,719
2025-04-18,14400.63,134,313,14430.84,288.10,107.47,9,0.0672,4.12,11382.14,10628.91,11541.48,74406.25,328953.03,741
2025-04-19,10505.42,106,249,10419.27,192.53,99.11,5,0.0472,4.05,11922.23,13337.74,14379.19,72989.44,325079.26,734
2025-04-20,6418.76,59,143,6411.99,114.31,108.79,7,0.1186,4.29,12115.04,10991.23,13578.41,67293.16,317919.61,668
2025-04-21,8581.52,94,197,8509.94,165.49,91.29,8,0.0851,4.18,7939.49,7567.13,16240.97,67935.19,310260.16,684
2025-04-22,9333.23,92,207,9259.95,165.80,101.45,4,0.0435,4.24,8766.51,10965.47,15090.58,68501.91,304502.81,689
2025-04-23,10114.02,104,235,10112.63,221.76,97.25,9,0.0865,4.52,10814.91,10999.80,7413.09,67801.02,307203.74,687
2025-04-24,10916.29,116,231,10822.34,201.68,94.11,10,0.0862,4.29,8447.44,12297.12,10072.15,70269.87,308047.88,705
2025-04-25,9510.19,92,217,9531.80,218.99,103.37,5,0.0543,4.24,14400.63,11382.14,15325.15,65379.43,302232.92,663
2025-04-26,12513.17,124,259,12377.07,182.34,100.91,2,0.0161,4.25,10505.42,11922.23,10155.26,67387.18,304590.83,681
2025-04-27,8481.53,84,189,8443.38,148.27,100.97,6,0.0714,4.27,6418.76,12115.04,10878.02,69449.95,302194.34,706
2025-04-28,11323.36,99,236,11373.34,231.46,114.38,2,0.0202,4.30,8581.52,7939.49,11511.38,72191.79,302006.32,711
2025-04-29,10292.52,100,219,10294.59,226.26,102.93,4,0.0400,4.03,9333.23,8766.51,8975.59,73151.08,303323.25,719
2025-04-30,11039.00,102,231,11018.94,221.97,108.23,4,0.0392,4.31,10114.02,10814.91,7936.06,74076.06,306426.19,717
2025-05-01,15302.17,139,332,15334.96,311.46,110.09,10,0.0719,4.23,10916.29,8447.44,5155.10,78461.94,316573.26,740
2025-05-02,11361.41,116,258,11307.78,226.94,97.94,4,0.0345,4.22,9510.19,14400.63,8650.41,80313.16,319284.26,764
2025-05-03,11415.37,121,252,11328.11,223.23,94.34,7,0.0579,4.06,12513.17,10505.42,11015.88,79215.36,319683.75,761
2025-05-04,11552.77,119,254,11476.71,205.61,97.08,5,0.0420,4.35,8481.53,6418.76,10628.91,82286.60,320607.61,796
2025-05-05,10971.32,112,257,10885.90,193.17,97.96,5,0.0446,4.12,11323.36,8581.52,13337.74,81934.56,318241.19,809
2025-05-06,8234.67,80,172,8172.42,149.02,102.93,6,0.0750,4.29,10292.52,9333.23,10991.23,79876.71,315484.63,789
2025-05-07,15059.60,156,335,14922.71,278.75,96.54,4,0.0256,4.38,11039.00,10114.02,7567.13,83897.31,322977.10,843
2025-05-08,16902.22,155,352,16925.89,356.87,109.05,6,0.0387,4.19,15302.17,10916.29,10965.47,85497.36,328913.85,859
2025-05-09,11869.19,111,258,11854.58,215.51,106.93,8,0.0721,4.22,11361.41,9510.19,10999.80,86005.14,329783.24,854
2025-05-10,19326.26,183,417,19379.73,379.76,105.61,2,0.0109,4.23,11415.37,12513.17,12297.12,93916.03,336812.38,916
2025-05-11,9702.61,91,202,9656.59,165.24,106.62,9,0.0989,4.28,11552.77,8481.53,11382.14,92065.87,335132.85,888
2025-05-12,11742.22,118,268,11642.43,201.71,99.51,5,0.0424,4.24,10971.32,11323.36,11922.23,92836.77,334952.84,894
2025-05-13,10297.05,102,216,10281.05,205.26,100.95,9,0.0882,4.37,8234.67,10292.52,12115.04,94899.15,333134.85,916
2025-05-14,12359.67,133,275,12333.77,270.67,92.93,10,0.0752,4.15,15059.60,11039.00,7939.49,92199.22,337555.03,893
2025-05-15,14128.76,129,303,14090.05,247.92,109.53,6,0.0465,4.40,16902.22,15302.17,8766.51,89425.76,342917.28,867
2025-05-16,12234.81,131,269,12091.34,187.71,93.40,8,0.0611,4.50,11869.19,11361.41,10814.91,89791.38,344337.18,887
2025-05-17,12754.79,134,287,12649.13,232.47,95.19,4,0.0299,4.24,19326.26,11415.37,8447.44,83219.91,348644.53,838
2025-05-18,10089.77,106,227,9985.14,205.85,95.19,8,0.0755,4.24,9702.61,11552.77,14400.63,83607.07,344333.67,853
2025-05-19,11878.19,118,276,11828.86,244.21,100.66,6,0.0508,4.33,11742.22,10971.32,10505.42,83743.04,345706.44,853
2025-05-20,7943.00,90,173,7856.54,150.65,88.26,6,0.0667,4.12,10297.05,8234.67,6418.76,81388.99,347230.68,841
2025-05-21,10014.12,103,233,9978.03,188.09,97.22,6,0.0583,4.19,12359.67,15059.60,8581.52,79043.44,348663.28,811
2025-05-22,10524.78,106,232,10432.13,188.02,99.29,7,0.0660,4.24,14128.76,16902.22,9333.23,75439.46,349854.83,788
2025-05-23,10444.69,110,239,10316.27,159.20,94.95,12,0.1091,4.20,12234.81,11869.19,10114.02,73649.34,350185.50,767
2025-05-24,16875.77,171,395,17403.06,934.92,98.69,2,0.0117,4.34,12754.79,19326.26,10916.29,77770.32,356144.98,804
2025-05-25,16204.75,161,368,16638.30,799.58,100.65,4,0.0248,4.49,10089.77,9702.61,9510.19,83885.30,362839.54,859
2025-05-26,10838.21,114,237,10975.02,439.31,95.07,9,0.0789,4.43,11878.19,11742.22,12513.17,82845.32,361164.58,855
2025-05-27,16982.27,171,383,17308.02,716.46,99.31,8,0.0468,4.32,7943.00,10297.05,8481.53,91884.59,369665.32,936
2025-05-28,15640.04,162,350,15901.49,635.37,96.54,4,0.0247,4.30,10014.12,12359.67,11323.36,97510.51,373982.00,995
2025-05-29,19405.35,200,425,19800.06,882.59,97.03,8,0.0400,4.16,10524.78,14128.76,10292.52,106391.08,383094.83,1089
2025-05-30,19716.66,193,413,20051.96,832.27,102.16,8,0.0415,4.32,10444.69,12234.81,11039.00,115663.05,391772.49,1172
2025-05-31,22633.87,222,511,23264.26,1059.86,101.95,6,0.0270,4.32,16875.77,12754.79,15302.17,121421.15,399104.19,1223
2025-06-01,8695.43,86,198,8679.29,177.29,101.11,7,0.0814,4.18,16204.75,10089.77,11361.41,113911.83,396438.21,1148
2025-06-02,8957.25,97,222,8916.61,176.59,92.34,7,0.0722,4.20,10838.21,11878.19,11415.37,112030.87,393980.09,1131
2025-06-03,11578.35,119,267,11499.24,220.48,97.30,7,0.0588,4.15,16982.27,7943.00,11552.77,106626.95,394005.67,1079
2025-06-04,13441.71,132,290,13361.26,238.93,101.83,6,0.0455,4.28,15640.04,10014.12,10971.32,104428.62,396476.06,1049
2025-06-05,10472.77,103,225,10448.95,205.30,101.68,9,0.0874,4.41,19405.35,10524.78,8234.67,95496.04,398714.16,952
2025-06-06,15892.61,151,357,15920.74,318.79,105.25,5,0.0331,4.24,19716.66,10444.69,15059.60,91671.99,399547.17,910
2025-06-07,13935.34,148,322,13758.33,216.71,94.16,9,0.0608,4.33,22633.87,16875.77,16902.22,82973.46,396580.29,836
2025-06-08,11223.54,117,259,11165.29,225.42,95.93,6,0.0513,4.27,8695.43,16204.75,11869.19,85501.57,395934.64,867
2025-06-09,10337.59,112,231,10255.36,216.16,92.30,9,0.0804,4.20,8957.25,10838.21,19326.26,86881.91,386945.97,882
2025-06-10,10569.36,113,244,10499.24,210.56,93.53,8,0.0708,4.39,11578.35,16982.27,9702.61,85872.92,387812.72,876
2025-06-11,16228.61,156,352,16163.10,280.74,104.03,4,0.0256,4.18,13441.71,15640.04,11742.22,88659.82,392299.11,900
2025-06-12,10361.94,100,249,10342.61,197.91,103.62,5,0.0500,4.21,10472.77,19405.35,10297.05,88548.99,392364.00,897
2025-06-13,15522.05,141,339,15527.76,307.28,110.09,9,0.0638,4.47,15892.61,19716.66,12359.67,88178.43,395526.38,887
2025-06-14,17002.42,178,408,16887.47,290.68,95.52,9,0.0506,4.28,13935.34,22633.87,14128.76,91245.51,398400.04,917
2025-06-15,15738.32,185,398,16706.90,1477.23,85.07,8,0.0432,4.25,11223.54,8695.43,12234.81,95760.29,401903.55,985
2025-06-16,15869.56,181,403,16946.97,1555.38,87.68,7,0.0387,4.32,10337.59,8957.25,12754.79,101292.26,405018.32,1054
2025-06-17,15579.47,158,378,16606.30,1325.28,98.60,11,0.0696,4.21,10569.36,11578.35,10089.77,106302.37,410508.02,1099
2025-06-18,15039.14,167,368,16064.44,1464.53,90.05,10,0.0599,4.44,16228.61,13441.71,11878.19,105112.90,413668.97,1110
2025-06-19,16632.54,182,405,17589.27,1457.53,91.39,7,0.0385,4.18,10361.94,10472.77,7943.00,111383.50,422358.51,1192
2025-06-20,20821.82,228,507,22132.02,1919.12,91.32,11,0.0482,4.24,15522.05,15892.61,10014.12,116683.27,433166.21,1279
2025-06-21,20552.27,222,502,21820.50,1792.85,92.58,7,0.0315,4.32,17002.42,13935.34,10524.78,120233.12,443193.70,1323
2025-06-22,18150.97,201,456,19438.09,1787.97,90.30,9,0.0448,4.27,15738.32,11223.54,10444.69,122645.77,450899.98,1339
2025-06-23,15371.38,166,360,16266.72,1330.71,92.60,10,0.0602,4.15,15869.56,10337.59,16875.77,122147.59,449395.59,1324
2025-06-24,15313.57,171,382,16394.47,1533.09,89.55,6,0.0351,4.27,15579.47,10569.36,16204.75,121881.69,448504.41,1337
2025-06-25,18089.43,194,449,19190.92,1604.30,93.24,4,0.0206,4.21,15039.14,16228.61,10838.21,124931.98,455755.63,1364
2025-06-26,15472.71,176,384,16402.72,1419.92,87.91,9,0.0511,4.26,16632.54,10361.94,16982.27,123772.15,454246.07,1358
2025-06-27,17735.41,203,472,19017.71,1845.67,87.37,10,0.0493,4.37,20821.82,15522.05,15640.04,120685.74,456341.44,1333
2025-06-28,17504.36,201,457,18742.21,1802.14,87.09,7,0.0348,4.35,20552.27,17002.42,19405.35,117637.83,454440.45,1312
2025-06-29,14738.32,173,372,15762.47,1493.27,85.19,9,0.0520,4.15,18150.97,15738.32,19716.66,114225.18,449462.11,1284
2025-06-30,14558.40,152,369,15538.91,1302.77,95.78,9,0.0592,4.26,15371.38,15869.56,22633.87,113412.20,441386.64,1270
2025-07-01,15842.07,175,395,16970.87,1597.85,90.53,8,0.0457,4.28,15313.57,15579.47,8695.43,113940.70,448533.28,1274
2025-07-02,17009.95,202,421,18239.80,1774.26,84.21,14,0.0693,4.25,18089.43,15039.14,8957.25,112861.22,456585.98,1282
2025-07-03,16678.59,167,399,17852.41,1574.59,99.87,6,0.0359,4.19,15472.71,16632.54,11578.35,114067.10,461686.22,1273
2025-07-04,18849.00,196,445,20233.83,1840.93,96.17,12,0.0612,4.24,17735.41,20821.82,13441.71,115180.69,467093.51,1266
2025-07-05,20535.46,212,512,22258.06,2195.57,96.87,4,0.0189,4.31,17504.36,20552.27,10472.77,118211.79,477156.20,1277
2025-07-06,17637.69,197,436,18816.60,1672.65,89.53,8,0.0406,4.25,14738.32,18150.97,15892.61,121111.16,478901.28,1301
2025-07-07,17259.05,183,425,18472.67,1598.28,94.31,9,0.0492,4.26,14558.40,15371.38,13935.34,123811.81,482224.99,1332
2025-07-08,16355.47,181,421,17509.87,1669.06,90.36,9,0.0497,4.38,15842.07,15313.57,11223.54,124325.21,487356.92,1338
2025-07-09,9423.60,97,216,9322.34,153.61,97.15,9,0.0928,4.27,17009.95,18089.43,10337.59,116738.86,486442.93,1233
2025-07-10,10209.36,108,246,10141.61,195.10,94.53,13,0.1204,4.28,16678.59,15472.71,10569.36,110269.63,486082.93,1174
2025-07-11,13484.32,135,300,13415.39,248.48,99.88,7,0.0519,4.31,18849.00,17735.41,16228.61,104904.95,483338.64,1113
2025-07-12,15522.26,159,352,15460.45,313.14,97.62,10,0.0629,4.22,20535.46,17504.36,10361.94,99891.75,488498.96,1060
2025-07-13,11701.16,117,277,11605.77,193.19,100.01,11,0.0940,4.17,17637.69,14738.32,15522.05,93955.22,484678.07,980
2025-07-14,10497.59,112,234,10411.31,222.27,93.73,13,0.1161,4.28,17259.05,14558.40,17002.42,87193.76,478173.24,909
2025-07-15,9620.32,106,220,9570.39,189.04,90.76,5,0.0472,4.28,16355.47,15842.07,15738.32,80458.61,472055.24,834
2025-07-16,12312.04,129,280,12207.31,234.43,95.44,11,0.0853,4.34,9423.60,17009.95,15869.56,83347.05,468497.72,866
2025-07-17,11673.09,125,273,11593.32,243.50,93.38,10,0.0800,4.21,10209.36,16678.59,15579.47,84810.78,464591.34,883
2025-07-18,17270.17,165,385,17279.83,316.06,104.67,7,0.0424,4.22,13484.32,18849.00,15039.14,88596.63,466822.37,913
2025-07-19,13529.44,152,316,13336.91,238.91,89.01,11,0.0724,4.27,15522.26,20535.46,16632.54,86603.81,463719.27,906
2025-07-20,8705.28,89,203,8654.06,141.15,97.81,10,0.1124,4.20,11701.16,17637.69,20821.82,83607.93,451602.73,878
2025-07-21,10084.94,105,237,10023.78,205.59,96.05,11,0.1048,4.19,10497.59,17259.05,20552.27,83195.28,441135.40,871
2025-07-22,11613.62,115,261,11568.64,206.00,100.99,9,0.0783,4.12,9620.32,16355.47,18150.97,85188.58,434598.05,880
2025-07-23,11597.84,131,283,11423.85,184.13,88.53,10,0.0763,4.24,12312.04,9423.60,15371.38,84474.38,430824.51,882
2025-07-24,9882.37,100,231,9809.32,172.85,98.82,14,0.1400,4.23,11673.09,10209.36,15313.57,82683.66,425393.31,857
2025-07-25,14068.42,141,317,14022.63,238.86,99.78,15,0.1064,4.17,17270.17,13484.32,18089.43,79481.91,421372.30,833
2025-07-26,12026.98,123,256,11934.13,188.78,97.78,8,0.0650,4.26,13529.44,15522.26,15472.71,77979.45,417926.57,804
2025-07-27,9686.13,109,243,9547.79,187.96,88.86,12,0.1101,4.31,8705.28,11701.16,17735.41,78960.30,409877.29,824
2025-07-28,13284.64,138,307,13119.47,183.95,96.27,12,0.0870,4.18,10084.94,10497.59,17504.36,82160.00,405657.57,857
2025-07-29,12273.73,133,284,12181.64,269.84,92.28,12,0.0902,4.23,11613.62,9620.32,14738.32,82820.11,403192.98,875
2025-07-30,12067.92,123,284,11993.82,242.23,98.11,9,0.0732,4.33,11597.84,12312.04,14558.40,83290.19,400702.50,867
2025-07-31,9810.46,98,223,9768.90,181.56,100.11,9,0.0918,4.23,9882.37,11673.09,15842.07,83218.28,394670.89,865
2025-08-01,11298.74,128,277,11121.75,174.18,88.27,11,0.0859,4.17,14068.42,17270.17,17009.95,80448.60,388959.68,852
2025-08-02,13265.47,134,293,13229.17,277.11,99.00,11,0.0821,4.10,12026.98,13529.44,16678.59,81687.09,385546.56,863
2025-08-03,11497.80,110,239,11521.07,262.35,104.53,11,0.1000,4.26,9686.13,8705.28,18849.00,83498.76,378195.36,864
2025-08-04,10346.76,108,245,10263.28,171.41,95.80,15,0.1389,4.31,13284.64,10084.94,20535.46,80560.88,368006.66,834
2025-08-05,10979.86,111,240,10868.05,165.88,98.92,8,0.0721,4.23,12273.73,11613.62,17637.69,79267.01,361348.83,812
2025-08-06,9520.99,95,207,9514.59,204.82,100.22,8,0.0842,4.30,12067.92,11597.84,17259.05,76720.08,353610.77,784
2025-08-07,14803.77,149,353,14737.41,293.58,99.35,13,0.0872,4.26,9810.46,9882.37,16355.47,81713.39,352059.07,835
2025-08-08,10611.16,114,246,10569.56,210.30,93.08,10,0.0877,4.31,11298.74,14068.42,9423.60,81025.81,353246.63,821
2025-08-09,15633.65,147,351,15694.34,365.13,106.35,8,0.0544,4.18,13265.47,12026.98,10209.36,83393.99,358670.92,834
2025-08-10,9932.41,113,239,9869.90,212.23,87.90,3,0.0265,4.27,11497.80,9686.13,13484.32,81828.60,355119.01,837
2025-08-11,6294.95,65,142,6288.89,135.75,96.85,12,0.1846,4.19,10346.76,13284.64,15522.26,77776.79,345891.70,794
2025-08-12,13059.76,120,310,13044.64,219.96,108.83,5,0.0417,4.18,10979.86,12273.73,11701.16,79856.69,347250.30,803
2025-08-13,12879.71,132,308,12787.83,208.60,97.57,4,0.0303,4.22,9520.99,12067.92,10497.59,83215.41,349632.42,840
2025-08-14,11997.10,123,273,11897.24,223.49,97.54,3,0.0244,4.30,14803.77,9810.46,9620.32,80408.74,352009.20,814
2025-08-15,13372.40,123,287,13341.97,221.40,108.72,7,0.0569,4.31,10611.16,11298.74,12312.04,83169.98,353069.56,823
2025-08-16,10770.59,118,259,10714.58,229.69,91.28,4,0.0339,4.19,15633.65,13265.47,11673.09,78306.92,352167.06,794
2025-08-17,8540.78,91,199,8477.62,163.85,93.85,7,0.0769,4.21,9932.41,11497.80,17270.17,76915.29,343437.67,772
2025-08-18,10360.20,103,240,10312.18,218.76,100.58,4,0.0388,4.22,6294.95,10346.76,13529.44,80980.54,340268.43,810
2025-08-19,12815.86,130,288,12772.44,231.28,98.58,8,0.0615,4.38,13059.76,10979.86,8705.28,80736.64,344379.01,820
2025-08-20,12160.53,123,283,12145.96,253.25,98.87,5,0.0407,4.28,12879.71,9520.99,10084.94,80017.46,346454.60,811
2025-08-21,10715.52,97,222,10699.87,192.65,110.47,14,0.1443,4.13,11997.10,14803.77,11613.62,78735.88,345556.50,785
2025-08-22,12178.06,124,278,12191.66,245.68,98.21,3,0.0242,4.09,13372.40,10611.16,11597.84,77541.54,346136.72,786
2025-08-23,12985.57,130,298,12951.95,274.94,99.89,4,0.0308,4.20,10770.59,15633.65,9882.37,79756.52,349239.92,798
2025-08-24,11047.86,106,260,11092.36,235.81,104.23,5,0.0472,4.13,8540.78,9932.41,14068.42,82263.60,346219.36,813
2025-08-25,10346.47,111,230,10248.97,196.11,93.21,5,0.0450,4.17,10360.20,6294.95,12026.98,82249.87,344538.85,821
2025-08-26,9236.61,93,214,9260.44,206.36,99.32,6,0.0645,4.18,12815.86,13059.76,9686.13,78670.62,344089.33,784
2025-08-27,7803.57,77,194,7849.26,171.66,101.35,8,0.1039,4.40,12160.53,12879.71,13284.64,74313.66,338608.26,738
2025-08-28,11304.08,115,273,11296.91,224.90,98.30,7,0.0609,4.29,10715.52,11997.10,12273.73,74902.22,337638.61,756
2025-08-29,14393.36,154,335,14303.80,278.46,93.46,5,0.0325,4.32,12178.06,13372.40,12067.92,77117.52,339964.05,786
2025-08-30,13268.92,144,321,13114.99,226.95,92.15,4,0.0278,4.27,12985.57,10770.59,9810.46,77400.87,343422.51,800
2025-08-31,9894.01,93,226,9916.60,217.95,106.39,3,0.0323,4.16,11047.86,8540.78,11298.74,76247.02,342017.78,787
2025-09-01,10468.57,132,284,12277.29,2175.67,79.31,5,0.0379,4.18,10346.47,10360.20,13265.47,76369.12,339220.88,808
2025-09-02,10403.42,127,273,12210.30,2145.08,81.92,9,0.0709,4.17,9236.61,12815.86,11497.80,77535.93,338126.50,842
2025-09-03,12455.14,146,327,14635.39,2596.76,85.31,9,0.0616,4.13,7803.57,12160.53,10346.76,82187.50,340234.88,911
2025-09-04,12963.47,151,321,15267.25,2704.40,85.85,3,0.0199,4.07,11304.08,10715.52,10979.86,83846.89,342218.49,947
2025-09-05,15060.20,169,369,17756.86,3124.11,89.11,6,0.0355,4.25,14393.36,12178.06,9520.99,84513.73,347757.70,962
2025-09-06,17908.34,203,460,21086.58,3689.99,88.22,10,0.0493,4.23,13268.92,12985.57,14803.77,89153.15,350862.27,1021
2025-09-07,10923.64,139,283,12748.42,2246.20,78.59,5,0.0360,4.17,9894.01,11047.86,10611.16,90182.78,351174.75,1067
2025-09-08,11032.58,107,239,11037.87,233.35,103.11,8,0.0748,4.38,10468.57,10346.47,15633.65,90746.79,346573.68,1042
2025-09-09,7683.33,77,189,7640.42,145.45,99.78,6,0.0779,4.23,10403.42,9236.61,9932.41,88026.70,344324.60,992
2025-09-10,8651.59,76,177,8658.94,173.99,113.84,2,0.0263,4.34,12455.14,7803.57,6294.95,84223.15,346681.24,922
2025-09-11,14274.66,145,309,14234.88,318.21,98.45,4,0.0276,4.24,12963.47,11304.08,13059.76,85534.34,347896.14,916
2025-09-12,8199.84,80,182,8115.07,127.51,102.50,14,0.1750,4.32,15060.20,14393.36,12879.71,78673.98,343216.27,827
2025-09-13,15202.21,139,337,15157.78,260.05,109.37,9,0.0647,4.28,17908.34,13268.92,11997.10,75967.85,346421.38,763
2025-09-14,13469.25,127,278,13383.13,213.41,106.06,5,0.0394,4.34,10923.64,9894.01,13372.40,78513.46,346518.23,751
2025-09-15,9029.64,97,208,8997.77,189.31,93.09,8,0.0825,4.11,11032.58,10468.57,10770.59,76510.52,344777.28,741
2025-09-16,10118.62,84,216,10179.02,226.03,120.46,4,0.0476,4.16,7683.33,10403.42,8540.78,78945.81,346355.12,748
2025-09-17,12050.19,116,263,12038.71,233.51,103.88,6,0.0517,4.23,8651.59,12455.14,10360.20,82344.41,348045.11,788
2025-09-18,12646.70,125,300,12621.91,278.71,101.17,10,0.0800,4.15,14274.66,12963.47,12815.86,80716.45,347875.95,768
2025-09-19,11855.56,110,259,11920.57,237.59,107.78,8,0.0727,4.32,8199.84,15060.20,12160.53,84372.17,347570.98,798
2025-09-20,14111.77,143,313,14047.78,245.41,98.68,12,0.0839,4.09,15202.21,17908.34,10715.52,83281.73,350967.23,802
2025-09-21,13325.39,129,288,13298.99,281.01,103.30,9,0.0698,4.24,13469.25,10923.64,12178.06,83137.87,352114.56,804
2025-09-22,9668.20,101,210,9596.71,171.50,95.72,13,0.1287,4.15,9029.64,11032.58,12985.57,83776.43,348797.19,808
2025-09-23,9102.66,81,198,9105.23,195.05,112.38,7,0.0864,4.20,10118.62,7683.33,11047.86,82760.47,346851.99,805
2025-09-24,10437.65,111,246,10372.26,201.39,94.03,6,0.0541,4.19,12050.19,8651.59,10346.47,81147.93,346943.17,800
2025-09-25,12335.54,111,274,12383.83,253.62,111.13,11,0.0991,4.33,12646.70,14274.66,9236.61,80836.77,350042.10,786
2025-09-26,11345.56,111,248,11308.88,213.25,102.21,4,0.0360,4.24,11855.56,8199.84,7803.57,80326.77,353584.09,787
2025-09-27,11542.59,122,263,11495.72,218.00,94.61,5,0.0410,4.33,14111.77,15202.21,11304.08,77757.59,353822.60,766
2025-09-28,9730.32,93,230,9715.77,203.65,104.63,9,0.0968,4.21,13325.39,13469.25,14393.36,74162.52,349159.56,730
2025-09-29,9302.11,97,205,9230.65,155.62,95.90,6,0.0619,4.29,9668.20,9029.64,13268.92,73796.43,345192.75,726
2025-09-30,12949.95,116,283,12927.94,242.89,111.64,11,0.0948,4.22,9102.66,10118.62,9894.01,77643.72,348248.69,761
2025-10-01,12705.95,120,273,12759.13,292.18,105.88,11,0.0917,4.25,10437.65,12050.19,10468.57,79912.02,350486.07,770
2025-10-02,10944.15,122,255,10824.22,213.30,89.71,8,0.0656,4.08,12335.54,12646.70,10403.42,78520.63,351026.80,781
2025-10-03,17524.84,168,384,17506.74,344.93,104.31,4,0.0238,4.29,11345.56,11855.56,12455.14,84699.91,356096.50,838
2025-10-04,14374.60,145,312,14340.28,309.82,99.14,7,0.0483,4.34,11542.59,14111.77,12963.47,87531.92,357507.63,861
2025-10-05,14753.87,147,325,14762.37,301.06,100.37,7,0.0476,4.31,9730.32,13325.39,15060.20,92555.47,357201.30,915
2025-10-06,8513.88,85,190,8563.31,183.35,100.16,13,0.1529,4.43,9302.11,9668.20,17908.34,91767.24,347806.84,903
2025-10-07,12206.03,122,256,12108.07,193.75,100.05,6,0.0492,4.38,12949.95,9102.66,10923.64,91023.32,349089.23,909
2025-10-08,9480.66,93,207,9393.89,155.24,101.94,10,0.1075,4.24,12705.95,10437.65,11032.58,87798.03,347537.31,882
2025-10-09,14322.06,136,300,14298.08,262.64,105.31,8,0.0588,4.16,10944.15,12335.54,7683.33,91175.94,354176.04,896
2025-10-10,12282.52,119,280,12224.71,232.79,103.21,6,0.0504,4.31,17524.84,11345.56,8651.59,85933.62,357806.97,847
2025-10-11,13220.32,139,306,13190.36,284.38,95.11,3,0.0216,4.27,14374.60,11542.59,14274.66,84779.34,356752.63,841
2025-10-12,15083.82,138,322,15132.34,329.22,109.30,13,0.0942,4.32,14753.87,9730.32,8199.84,85109.29,363636.61,832
2025-10-13,8850.88,88,195,8807.96,166.34,100.58,9,0.1023,4.11,8513.88,9302.11,15202.21,85446.29,357285.28,835
2025-10-14,9613.24,96,215,9502.97,169.47,100.14,14,0.1458,4.23,12206.03,12949.95,13469.25,82853.50,353429.27,809
2025-10-15,14450.67,134,288,14420.49,247.47,107.84,4,0.0299,4.10,9480.66,12705.95,9029.64,87823.51,358850.30,850
2025-10-16,10225.55,104,230,10206.77,204.34,98.32,7,0.0673,4.15,14322.06,10944.15,10118.62,83727.00,358957.23,818
2025-10-17,12051.11,129,254,11995.07,246.40,93.42,6,0.0465,4.27,12282.52,17524.84,12050.19,83495.59,358958.15,828
2025-10-18,13482.82,134,296,13379.38,204.94,100.62,6,0.0448,4.14,13220.32,14374.60,12646.70,83758.09,359794.27,823
2025-10-19,10073.72,97,220,10063.29,182.02,103.85,7,0.0722,4.17,15083.82,14753.87,11855.56,78747.99,358012.43,782
2025-10-20,7368.12,72,162,7362.68,149.26,102.33,5,0.0694,4.36,8850.88,8513.88,14111.77,77265.23,351268.78,766
2025-10-21,10330.03,89,215,10356.50,207.98,116.07,8,0.0899,4.19,9613.24,12206.03,13325.39,77982.02,348273.42,759
2025-10-22,13744.31,129,299,13701.52,241.86,106.55,10,0.0775,4.27,14450.67,9480.66,9668.20,77275.66,352349.53,754
2025-10-23,10464.32,106,232,10366.47,164.95,98.72,5,0.0472,4.17,10225.55,14322.06,9102.66,77514.43,353711.19,756
2025-10-24,11597.17,124,253,11564.88,224.67,93.53,7,0.0565,4.41,12051.11,12282.52,10437.65,77060.49,354870.71,751
