review_id,order_id,product_id,customer_id,rating,review_date
V0000517,O0001417,P0258,C02981,5,2023-01-21
V0000518,O0001421,P0274,C02981,5,2023-02-05
V0000519,O0001427,P0027,C02294,3,2023-01-30
V0000520,O0001434,P0064,C02981,4,2023-02-14
V0000521,O0001435,P0125,C02981,3,2023-02-15
V0000522,O0001439,P0210,C02294,4,2023-01-31
V0000523,O0001439,P0285,C02294,4,2023-02-15
V0000524,O0001441,P0274,C00612,4,2023-01-25
V0000525,O0001443,P0233,C02775,5,2023-02-19
V0000526,O0001445,P0012,C02981,4,2023-02-11
V0000527,O0001447,P0252,C04739,4,2023-01-29
V0000528,O0001449,P0258,C00612,5,2023-01-22
V0000529,O0001449,P0274,C00612,5,2023-02-10
V0000530,O0001452,P0252,C01260,5,2023-02-01
V0000531,O0001458,P0287,C02981,4,2023-02-18
V0000532,O0001458,P0287,C02981,5,2023-02-15
V0000533,O0001462,P0027,C01260,4,2023-02-19
V0000534,O0001468,P0230,C02294,5,2023-01-22
V0000535,O0001474,P0125,C04691,4,2023-01-19
V0000536,O0001475,P0055,C02533,4,2023-02-19
V0000537,O0001487,P0233,C04651,5,2023-02-10
V0000538,O0001490,P0233,C04501,5,2023-02-13
V0000539,O0001494,P0258,C03775,5,2023-02-02
V0000540,O0001495,P0227,C02463,4,2023-02-02
V0000541,O0001497,P0233,C02294,4,2023-01-24
V0000542,O0001497,P0027,C02294,4,2023-01-23
V0000543,O0001501,P0258,C02981,4,2023-02-06
V0000544,O0001506,P0233,C02168,5,2023-01-20
V0000545,O0001506,P0027,C02168,4,2023-01-27
V0000546,O0001514,P0001,C02981,5,2023-02-12
V0000547,O0001514,P0287,C02981,5,2023-02-13
V0000548,O0001516,P0274,C02332,5,2023-01-27
V0000549,O0001517,P0161,C02807,4,2023-02-16
V0000550,O0001520,P0121,C02533,4,2023-02-12
V0000551,O0001521,P0227,C02981,4,2023-02-03
V0000552,O0001522,P0027,C02981,5,2023-02-13
V0000553,O0001527,P0121,C02134,4,2023-01-25
V0000554,O0001528,P0125,C01260,5,2023-01-19
V0000555,O0001531,P0230,C03907,5,2023-02-05
V0000556,O0001531,P0227,C03907,3,2023-02-11
V0000557,O0001532,P0227,C04501,4,2023-01-19
V0000558,O0001538,P0274,C02981,4,2023-02-19
V0000559,O0001544,P0274,C02134,4,2023-01-23
V0000560,O0001558,P0258,C04265,5,2023-01-21
V0000561,O0001559,P0125,C02914,4,2023-01-22
V0000562,O0001563,P0125,C02294,4,2023-02-01
V0000563,O0001564,P0039,C02294,5,2023-02-10
V0000564,O0001568,P0287,C03528,5,2023-02-09
V0000565,O0001577,P0274,C03570,4,2023-02-05
V0000566,O0001583,P0144,C00576,5,2023-01-24
V0000567,O0001585,P0018,C02981,4,2023-02-09
V0000568,O0001585,P0173,C02981,4,2023-02-09
V0000569,O0001591,P0173,C02729,5,2023-02-17
V0000570,O0001592,P0226,C02294,5,2023-02-09
V0000571,O0001596,P0227,C00612,4,2023-01-25
V0000572,O0001597,P0274,C04739,5,2023-01-31
V0000573,O0001597,P0233,C04739,4,2023-02-09
V0000574,O0001600,P0053,C02134,3,2023-01-28
V0000575,O0001602,P0121,C04651,5,2023-02-15
V0000576,O0001603,P0082,C02294,4,2023-02-10
V0000577,O0001611,P0227,C04448,4,2023-02-08
V0000578,O0001611,P0232,C04448,3,2023-01-24
V0000579,O0001613,P0125,C04691,4,2023-01-23
V0000580,O0001614,P0039,C02134,4,2023-01-30
V0000581,O0001614,P0003,C02134,4,2023-02-10
V0000582,O0001616,P0252,C03528,4,2023-02-12
V0000583,O0001616,P0227,C03528,5,2023-02-13
V0000584,O0001616,P0001,C03528,5,2023-02-03
V0000585,O0001618,P0078,C03528,4,2023-01-29
V0000586,O0001618,P0258,C03528,5,2023-02-19
V0000587,O0001619,P0258,C02807,4,2023-01-30
V0000588,O0001619,P0274,C02807,5,2023-01-19
V0000589,O0001621,P0132,C02981,4,2023-02-10
V0000590,O0001622,P0227,C04691,4,2023-02-14
V0000591,O0001625,P0232,C02463,4,2023-02-20
V0000592,O0001627,P0002,C04739,5,2023-01-20
V0000593,O0001636,P0027,C01260,4,2023-02-14
V0000594,O0001641,P0001,C03528,4,2023-02-17
V0000595,O0001644,P0227,C04739,5,2023-02-02
V0000596,O0001647,P0258,C04691,5,2023-02-21
V0000597,O0001647,P0003,C04691,4,2023-01-29
V0000598,O0001648,P0232,C02134,4,2023-02-05
V0000599,O0001649,P0132,C04691,5,2023-02-04
V0000600,O0001649,P0287,C04691,4,2023-01-23
V0000601,O0001649,P0274,C04691,5,2023-01-24
V0000602,O0001650,P0057,C03538,4,2023-02-19
V0000603,O0001651,P0054,C01260,4,2023-01-29
V0000604,O0001652,P0039,C02294,5,2023-02-08
V0000605,O0001653,P0142,C03281,4,2023-02-15
V0000606,O0001658,P0180,C04265,4,2023-01-24
V0000607,O0001662,P0258,C04691,4,2023-01-24
V0000608,O0001665,P0144,C03538,4,2023-02-05
V0000609,O0001672,P0233,C04448,4,2023-02-10
V0000610,O0001672,P0274,C04448,5,2023-01-22
V0000611,O0001673,P0233,C03522,4,2023-02-03
V0000612,O0001674,P0258,C01260,5,2023-02-03
V0000613,O0001675,P0287,C04739,5,2023-02-06
V0000614,O0001677,P0125,C03907,5,2023-01-30
V0000615,O0001680,P0287,C02134,5,2023-02-05
V0000616,O0001681,P0227,C03538,5,2023-01-22
V0000617,O0001684,P0125,C01260,4,2023-01-19
V0000618,O0001688,P0003,C03538,5,2023-02-13
V0000619,O0001689,P0227,C04565,4,2023-02-19
V0000620,O0001690,P0227,C04691,5,2023-02-01
V0000621,O0001695,P0285,C00576,3,2023-02-17
V0000622,O0001697,P0258,C02775,3,2023-02-15
V0000623,O0001698,P0258,C01260,4,2023-02-08
V0000624,O0001703,P0124,C04691,5,2023-02-22
V0000625,O0001709,P0252,C02912,5,2023-01-30
V0000626,O0001712,P0125,C04501,4,2023-02-08
V0000627,O0001716,P0269,C02912,5,2023-02-20
V0000628,O0001718,P0233,C03538,4,2023-01-27
V0000629,O0001720,P0055,C00623,4,2023-02-12
V0000630,O0001725,P0054,C03528,4,2023-01-23
V0000631,O0001725,P0227,C03528,4,2023-01-22
V0000632,O0001726,P0252,C02981,4,2023-02-22
V0000633,O0001726,P0132,C02981,4,2023-02-22
V0000634,O0001726,P0125,C02981,4,2023-02-01
V0000635,O0001726,P0125,C02981,5,2023-02-13
V0000636,O0001727,P0054,C03570,3,2023-01-21
V0000637,O0001729,P0252,C02134,4,2023-02-02
V0000638,O0001730,P0227,C03281,4,2023-01-26
V0000639,O0001732,P0226,C02294,4,2023-02-01
V0000640,O0001733,P0258,C04691,5,2023-02-08
V0000641,O0001744,P0227,C04691,5,2023-02-06
V0000642,O0001748,P0039,C02294,4,2023-02-16
V0000643,O0001749,P0181,C03538,5,2023-02-07
V0000644,O0001750,P0124,C02981,5,2023-02-15
V0000645,O0001750,P0227,C02981,3,2023-02-16
V0000646,O0001766,P0001,C02134,4,2023-02-12
V0000647,O0001767,P0155,C04739,5,2023-01-29
V0000648,O0001767,P0233,C04739,4,2023-02-18
V0000649,O0001768,P0155,C01260,5,2023-02-17
V0000650,O0001777,P0125,C02729,5,2023-01-26
V0000651,O0001780,P0078,C03538,4,2023-02-14
V0000652,O0001782,P0258,C04691,4,2023-01-30
V0000653,O0001784,P0258,C02312,5,2023-02-18
V0000654,O0001785,P0265,C02981,4,2023-02-08
V0000655,O0001785,P0233,C02981,5,2023-02-16
V0000656,O0001797,P0252,C04739,4,2023-01-22
V0000657,O0001798,P0258,C04634,5,2023-01-26
V0000658,O0001801,P0274,C01260,5,2023-01-23
V0000659,O0001803,P0003,C02807,3,2023-02-03
V0000660,O0001803,P0274,C02807,4,2023-02-23
V0000661,O0001805,P0258,C02294,5,2023-02-01
V0000662,O0001809,P0252,C02294,3,2023-02-12
V0000663,O0001811,P0121,C02981,4,2023-02-13
V0000664,O0001811,P0027,C02981,5,2023-02-18
V0000665,O0001814,P0227,C02807,5,2023-01-27
V0000666,O0001815,P0127,C04739,4,2023-02-08
V0000667,O0001818,P0258,C04265,4,2023-01-30
V0000668,O0001818,P0023,C04265,4,2023-02-10
V0000669,O0001818,P0226,C04265,4,2023-02-04
V0000670,O0001831,P0258,C03538,5,2023-01-27
V0000671,O0001831,P0027,C03538,5,2023-02-07
V0000672,O0001832,P0258,C02294,4,2023-01-21
V0000673,O0001833,P0258,C03522,4,2023-02-10
V0000674,O0001834,P0054,C02294,4,2023-01-24
V0000675,O0001845,P0258,C01260,4,2023-02-08
V0000676,O0001847,P0161,C04739,4,2023-02-16
V0000677,O0001852,P0150,C04691,5,2023-02-23
V0000678,O0001860,P0287,C04739,4,2023-02-07
V0000679,O0001861,P0258,C02134,4,2023-02-06
V0000680,O0001861,P0285,C02134,3,2023-01-30
V0000681,O0001862,P0082,C02775,3,2023-02-13
V0000682,O0001863,P0003,C01744,5,2023-02-22
V0000683,O0001868,P0080,C01260,4,2023-02-12
V0000684,O0001881,P0046,C02363,3,2023-02-11
V0000685,O0001885,P0258,C04984,5,2023-02-17
V0000686,O0001885,P0027,C04984,3,2023-02-06
V0000687,O0001885,P0180,C04984,5,2023-02-12
V0000688,O0001886,P0125,C02294,4,2023-01-30
V0000689,O0001888,P0027,C02134,5,2023-01-24
V0000690,O0001892,P0274,C01619,4,2023-02-23
V0000691,O0001895,P0121,C02134,4,2023-02-12
V0000692,O0001895,P0258,C02134,3,2023-02-02
V0000693,O0001897,P0125,C04265,5,2023-02-19
V0000694,O0001898,P0095,C03570,5,2023-01-24
V0000695,O0001905,P0254,C00886,5,2023-02-09
V0000696,O0001910,P0181,C02981,4,2023-01-27
V0000697,O0001911,P0121,C01738,5,2023-02-08
V0000698,O0001913,P0258,C00580,5,2023-02-01
V0000699,O0001915,P0161,C03867,4,2023-02-23
V0000700,O0001916,P0089,C01260,5,2023-02-12
V0000701,O0001918,P0012,C00886,4,2023-02-03
V0000702,O0001919,P0173,C02363,4,2023-02-20
V0000703,O0001920,P0285,C02981,3,2023-02-12
V0000704,O0001922,P0258,C00886,5,2023-01-26
V0000705,O0001927,P0027,C00886,4,2023-02-09
V0000706,O0001930,P0003,C02807,3,2023-02-11
V0000707,O0001930,P0274,C02807,4,2023-02-06
V0000708,O0001939,P0181,C03538,5,2023-02-03
V0000709,O0001940,P0274,C02914,4,2023-02-19
V0000710,O0001941,P0124,C01124,5,2023-02-20
V0000711,O0001942,P0002,C03907,3,2023-02-24
V0000712,O0001947,P0137,C02981,3,2023-02-24
V0000713,O0001947,P0258,C02981,4,2023-01-25
V0000714,O0001948,P0027,C03528,4,2023-02-23
V0000715,O0001950,P0258,C00580,5,2023-01-28
V0000716,O0001953,P0274,C03907,4,2023-01-24
V0000717,O0001954,P0252,C02168,4,2023-02-16
V0000718,O0001955,P0285,C01260,4,2023-02-10
V0000719,O0001957,P0125,C04448,4,2023-01-30
V0000720,O0001967,P0258,C02981,5,2023-01-24
V0000721,O0001967,P0054,C02981,4,2023-01-28
V0000722,O0001968,P0027,C04691,5,2023-02-21
V0000723,O0001971,P0227,C02914,5,2023-01-28
V0000724,O0001973,P0125,C04739,4,2023-02-22
V0000725,O0001973,P0054,C04739,3,2023-02-13
V0000726,O0001974,P0045,C02363,4,2023-02-11
V0000727,O0001976,P0277,C03538,4,2023-02-24
V0000728,O0001984,P0055,C01260,3,2023-02-22
V0000729,O0001984,P0233,C01260,4,2023-01-27
V0000730,O0001984,P0082,C01260,4,2023-02-21
V0000731,O0001987,P0027,C04448,4,2023-02-15
V0000732,O0001991,P0027,C03538,5,2023-02-06
V0000733,O0001993,P0274,C02981,5,2023-02-03
V0000734,O0001993,P0003,C02981,4,2023-02-07
V0000735,O0001995,P0027,C00612,4,2023-02-02
V0000736,O0001996,P0161,C03538,4,2023-01-26
V0000737,O0001996,P0250,C03538,4,2023-02-01
V0000738,O0001997,P0274,C03538,4,2023-01-23
V0000739,O0001998,P0069,C04448,4,2023-01-30
V0000740,O0002000,P0121,C03528,4,2023-02-19
V0000741,O0002003,P0039,C02775,5,2023-02-12
V0000742,O0002004,P0054,C03538,4,2023-02-01
V0000743,O0002010,P0125,C02294,4,2023-02-20
V0000744,O0002013,P0055,C02294,3,2023-01-29
V0000745,O0002017,P0258,C02134,5,2023-01-30
V0000746,O0002022,P0003,C00886,4,2023-02-10
V0000747,O0002024,P0027,C04691,4,2023-02-08
V0000748,O0002025,P0227,C02332,4,2023-01-26
V0000749,O0002025,P0233,C02332,4,2023-01-31
V0000750,O0002026,P0121,C03538,5,2023-02-09
V0000751,O0002027,P0252,C04984,4,2023-02-22
V0000752,O0002029,P0233,C02981,5,2023-02-16
V0000753,O0002035,P0121,C03570,4,2023-02-09
V0000754,O0002042,P0125,C01124,5,2023-02-12
V0000755,O0002043,P0125,C02981,4,2023-02-16
V0000756,O0002043,P0226,C02981,3,2023-02-22
V0000757,O0002047,P0252,C02332,4,2023-01-28
V0000758,O0002048,P0027,C02134,5,2023-02-24
V0000759,O0002049,P0039,C01457,5,2023-02-17
V0000760,O0002050,P0268,C01744,4,2023-02-09
V0000761,O0002051,P0082,C04448,4,2023-02-04
V0000762,O0002056,P0125,C04691,4,2023-02-03
V0000763,O0002057,P0274,C01905,5,2023-02-01
V0000764,O0002063,P0233,C02981,4,2023-01-25
V0000765,O0002065,P0287,C03538,5,2023-02-04
V0000766,O0002071,P0252,C01619,4,2023-02-17
V0000767,O0002076,P0227,C02729,5,2023-01-24
V0000768,O0002077,P0027,C04448,5,2023-02-06
V0000769,O0002080,P0227,C02729,4,2023-02-10
V0000770,O0002081,P0256,C02807,4,2023-02-17
V0000771,O0002082,P0125,C04691,5,2023-02-11
V0000772,O0002082,P0160,C04691,5,2023-02-10
V0000773,O0002082,P0125,C04691,4,2023-02-08
V0000774,O0002087,P0274,C04929,5,2023-02-04
V0000775,O0002094,P0121,C04634,4,2023-02-05
V0000776,O0002100,P0226,C03281,4,2023-02-26
V0000777,O0002101,P0125,C02102,5,2023-01-25
V0000778,O0002102,P0078,C02134,4,2023-01-24
V0000779,O0002103,P0233,C01260,3,2023-02-05
V0000780,O0002104,P0233,C02294,3,2023-02-16
V0000781,O0002105,P0003,C02168,4,2023-02-18
V0000782,O0002105,P0257,C02168,4,2023-02-26
V0000783,O0002106,P0161,C02134,4,2023-02-17
V0000784,O0002107,P0287,C02294,5,2023-02-04
V0000785,O0002108,P0285,C02294,3,2023-02-09
V0000786,O0002114,P0125,C02807,5,2023-02-02
V0000787,O0002116,P0001,C04691,4,2023-02-02
V0000788,O0002118,P0285,C01619,5,2023-02-24
V0000789,O0002120,P0161,C04565,3,2023-02-19
V0000790,O0002124,P0125,C04691,5,2023-02-09
V0000791,O0002137,P0274,C00613,5,2023-01-26
V0000792,O0002145,P0146,C02294,4,2023-02-13
V0000793,O0002146,P0054,C02775,4,2023-02-08
V0000794,O0002150,P0262,C02981,4,2023-01-25
V0000795,O0002152,P0252,C03538,5,2023-02-03
V0000796,O0002156,P0274,C04207,5,2023-02-11
V0000797,O0002157,P0121,C02981,4,2023-02-18
V0000798,O0002162,P0078,C02134,4,2023-02-20
V0000799,O0002162,P0039,C02134,5,2023-02-25
V0000800,O0002164,P0006,C02134,5,2023-02-09
V0000801,O0002166,P0027,C00576,5,2023-02-08
V0000802,O0002166,P0055,C00576,4,2023-02-13
V0000803,O0002168,P0035,C04739,4,2023-01-30
V0000804,O0002171,P0274,C02294,5,2023-02-18
V0000805,O0002172,P0274,C03538,5,2023-01-24
V0000806,O0002174,P0274,C02294,5,2023-02-24
V0000807,O0002174,P0027,C02294,5,2023-02-18
V0000808,O0002178,P0039,C02729,4,2023-02-11
V0000809,O0002178,P0248,C02729,5,2023-02-06
V0000810,O0002189,P0121,C00613,4,2023-02-14
V0000811,O0002189,P0054,C00613,4,2023-01-27
V0000812,O0002190,P0233,C03528,5,2023-02-07
V0000813,O0002190,P0124,C03528,4,2023-02-08
V0000814,O0002191,P0125,C03538,4,2023-02-24
V0000815,O0002193,P0125,C02134,4,2023-02-03
V0000816,O0002197,P0285,C02981,5,2023-01-30
V0000817,O0002201,P0012,C02981,4,2023-02-23
V0000818,O0002203,P0054,C00613,4,2023-02-01
V0000819,O0002207,P0258,C02554,5,2023-02-09
V0000820,O0002211,P0125,C02363,5,2023-01-27
V0000821,O0002211,P0027,C02363,4,2023-02-17
V0000822,O0002212,P0233,C04691,4,2023-02-04
V0000823,O0002212,P0173,C04691,4,2023-02-23
V0000824,O0002212,P0027,C04691,4,2023-02-10
V0000825,O0002214,P0285,C02981,4,2023-02-04
V0000826,O0002216,P0039,C01744,5,2023-02-01
V0000827,O0002222,P0055,C03538,3,2023-02-15
V0000828,O0002223,P0125,C02554,4,2023-02-21
V0000829,O0002224,P0161,C00041,4,2023-02-09
V0000830,O0002225,P0003,C04207,3,2023-02-05
V0000831,O0002226,P0086,C01124,4,2023-02-09
V0000832,O0002229,P0125,C02312,5,2023-02-08
V0000833,O0002230,P0258,C00613,4,2023-02-26
V0000834,O0002231,P0240,C04691,4,2023-02-10
V0000835,O0002235,P0274,C04739,5,2023-01-28
V0000836,O0002237,P0082,C04996,4,2023-02-14
V0000837,O0002241,P0027,C02363,5,2023-02-03
V0000838,O0002242,P0227,C01930,5,2023-02-27
V0000839,O0002243,P0274,C03528,5,2023-02-20
V0000840,O0002244,P0107,C04591,3,2023-02-24
V0000841,O0002244,P0258,C04591,5,2023-01-31
V0000842,O0002247,P0001,C04929,3,2023-02-03
V0000843,O0002248,P0121,C02914,4,2023-02-01
V0000844,O0002249,P0125,C01260,4,2023-01-29
V0000845,O0002250,P0161,C02981,5,2023-02-27
V0000846,O0002252,P0274,C02134,4,2023-02-22
V0000847,O0002254,P0274,C01124,5,2023-02-20
V0000848,O0002255,P0132,C02775,4,2023-02-10
V0000849,O0002258,P0261,C02294,4,2023-01-29
V0000850,O0002267,P0258,C04265,4,2023-02-18
V0000851,O0002269,P0258,C01260,5,2023-02-02
V0000852,O0002272,P0055,C04691,4,2023-02-26
V0000853,O0002274,P0176,C04591,5,2023-02-08
V0000854,O0002274,P0121,C04591,4,2023-02-11
V0000855,O0002283,P0252,C04501,5,2023-02-11
V0000856,O0002287,P0125,C02981,4,2023-02-15
V0000857,O0002287,P0274,C02981,5,2023-02-09
V0000858,O0002288,P0226,C01124,4,2023-02-20
V0000859,O0002290,P0258,C03538,5,2023-02-17
V0000860,O0002294,P0258,C01457,4,2023-02-07
V0000861,O0002297,P0027,C02981,4,2023-02-12
V0000862,O0002299,P0210,C00041,4,2023-02-09
V0000863,O0002301,P0020,C02134,4,2023-02-26
V0000864,O0002301,P0287,C02134,5,2023-02-19
V0000865,O0002303,P0180,C04739,5,2023-02-18
V0000866,O0002307,P0082,C01394,5,2023-02-04
V0000867,O0002308,P0287,C02363,4,2023-02-24
V0000868,O0002308,P0274,C02363,5,2023-01-29
V0000869,O0002309,P0274,C02294,5,2023-02-03
V0000870,O0002311,P0274,C01124,5,2023-02-02
V0000871,O0002312,P0001,C02363,4,2023-02-12
V0000872,O0002313,P0121,C04591,4,2023-02-25
V0000873,O0002313,P0054,C04591,4,2023-02-12
V0000874,O0002313,P0003,C04591,4,2023-02-27
V0000875,O0002317,P0252,C00613,4,2023-02-01
V0000876,O0002318,P0027,C02294,5,2023-02-11
V0000877,O0002323,P0292,C02981,4,2023-02-09
V0000878,O0002326,P0020,C00886,4,2023-02-13
V0000879,O0002326,P0258,C00886,5,2023-02-23
V0000880,O0002327,P0252,C00886,4,2023-02-04
V0000881,O0002330,P0002,C02363,3,2023-02-16
V0000882,O0002338,P0084,C02363,5,2023-02-14
V0000883,O0002346,P0055,C02102,5,2023-02-23
V0000884,O0002351,P0132,C04691,4,2023-02-19
V0000885,O0002355,P0003,C02729,5,2023-02-19
V0000886,O0002356,P0258,C00576,5,2023-02-02
V0000887,O0002364,P0226,C00612,4,2023-02-02
V0000888,O0002369,P0287,C04448,5,2023-01-29
V0000889,O0002372,P0144,C00886,4,2023-01-28
V0000890,O0002373,P0227,C04265,5,2023-02-11
V0000891,O0002374,P0001,C01744,5,2023-02-02
V0000892,O0002376,P0258,C00613,5,2023-02-04
V0000893,O0002379,P0020,C04691,5,2023-02-08
V0000894,O0002379,P0132,C04691,4,2023-02-26
V0000895,O0002381,P0003,C03907,4,2023-02-13
V0000896,O0002386,P0227,C02729,5,2023-02-07
V0000897,O0002387,P0082,C04739,5,2023-02-05
V0000898,O0002387,P0104,C04739,3,2023-01-29
V0000899,O0002388,P0258,C02294,5,2023-02-05
V0000900,O0002389,P0227,C02981,4,2023-02-25
V0000901,O0002391,P0258,C02807,5,2023-01-30
V0000902,O0002393,P0125,C03281,5,2023-02-19
V0000903,O0002396,P0027,C04691,5,2023-02-05
V0000904,O0002398,P0173,C00580,4,2023-02-28
V0000905,O0002400,P0252,C00612,4,2023-02-21
V0000906,O0002405,P0258,C03700,5,2023-02-18
V0000907,O0002410,P0252,C04739,5,2023-02-08
V0000908,O0002411,P0211,C02134,5,2023-02-26
V0000909,O0002411,P0082,C02134,3,2023-02-24
V0000910,O0002413,P0146,C04739,4,2023-01-28
V0000911,O0002416,P0027,C04591,5,2023-02-16
V0000912,O0002420,P0226,C01124,5,2023-02-14
V0000913,O0002422,P0274,C00613,5,2023-01-30
V0000914,O0002432,P0121,C04591,4,2023-01-28
V0000915,O0002435,P0233,C02729,4,2023-02-05
V0000916,O0002437,P0233,C00886,5,2023-02-18
V0000917,O0002438,P0258,C04093,5,2023-02-14
V0000918,O0002440,P0233,C03528,4,2023-01-31
V0000919,O0002444,P0252,C02363,5,2023-02-16
V0000920,O0002445,P0274,C04691,5,2023-01-29
V0000921,O0002447,P0027,C00613,5,2023-02-27
V0000922,O0002452,P0150,C01124,4,2023-02-08
V0000923,O0002452,P0124,C01124,4,2023-02-18
V0000924,O0002454,P0027,C02807,4,2023-02-19
V0000925,O0002455,P0012,C01124,3,2023-01-28
V0000926,O0002455,P0055,C01124,3,2023-01-30
V0000927,O0002458,P0252,C04265,4,2023-02-03
V0000928,O0002458,P0125,C04265,3,2023-02-06
V0000929,O0002461,P0125,C04207,4,2023-01-31
V0000930,O0002462,P0078,C02294,4,2023-02-12
V0000931,O0002470,P0233,C02134,4,2023-02-02
V0000932,O0002473,P0039,C04591,5,2023-03-01
V0000933,O0002474,P0020,C00041,5,2023-02-27
V0000934,O0002482,P0252,C00886,4,2023-02-02
V0000935,O0002483,P0020,C00613,4,2023-02-19
V0000936,O0002488,P0258,C02729,4,2023-02-25
V0000937,O0002488,P0258,C02729,5,2023-02-26
V0000938,O0002488,P0027,C02729,4,2023-02-10
V0000939,O0002490,P0233,C04691,4,2023-03-01
V0000940,O0002493,P0027,C02981,3,2023-01-30
V0000941,O0002494,P0233,C01260,5,2023-02-24
V0000942,O0002494,P0132,C01260,4,2023-02-28
V0000943,O0002495,P0027,C04984,4,2023-02-06
V0000944,O0002499,P0227,C00886,4,2023-02-11
V0000945,O0002501,P0233,C01744,4,2023-02-25
V0000946,O0002502,P0124,C02294,5,2023-02-01
V0000947,O0002502,P0053,C02294,3,2023-02-12
V0000948,O0002506,P0124,C02168,5,2023-01-31
V0000949,O0002507,P0125,C02363,4,2023-02-19
V0000950,O0002508,P0125,C01260,4,2023-02-26
V0000951,O0002510,P0027,C04996,4,2023-02-27
V0000952,O0002510,P0274,C04996,5,2023-02-24
V0000953,O0002511,P0226,C04207,4,2023-02-12
V0000954,O0002513,P0082,C02807,5,2023-02-11
V0000955,O0002515,P0274,C01260,4,2023-01-29
V0000956,O0002520,P0125,C03059,4,2023-02-09
V0000957,O0002523,P0144,C03907,4,2023-02-20
V0000958,O0002525,P0125,C00612,3,2023-02-14
V0000959,O0002525,P0258,C00612,5,2023-01-29
V0000960,O0002531,P0252,C02981,3,2023-02-16
V0000961,O0002531,P0258,C02981,4,2023-02-08
V0000962,O0002534,P0173,C03907,4,2023-03-01
V0000963,O0002535,P0227,C00613,4,2023-02-18
V0000964,O0002536,P0227,C01744,5,2023-02-03
V0000965,O0002536,P0285,C01744,3,2023-02-13
V0000966,O0002538,P0027,C00886,5,2023-02-06
V0000967,O0002542,P0020,C01457,4,2023-02-20
V0000968,O0002543,P0125,C02294,5,2023-02-05
V0000969,O0002545,P0258,C03907,4,2023-01-29
V0000970,O0002548,P0078,C00613,4,2023-01-28
V0000971,O0002550,P0020,C02363,4,2023-02-13
V0000972,O0002554,P0039,C02294,4,2023-02-16
V0000973,O0002563,P0078,C02554,4,2023-02-10
V0000974,O0002564,P0252,C01905,5,2023-02-23
V0000975,O0002566,P0125,C02981,5,2023-02-11
V0000976,O0002566,P0274,C02981,5,2023-02-10
V0000977,O0002568,P0258,C01260,5,2023-02-06
V0000978,O0002568,P0054,C01260,5,2023-02-22
V0000979,O0002571,P0078,C02981,4,2023-02-26
V0000980,O0002572,P0287,C00612,5,2023-02-15
V0000981,O0002574,P0124,C03538,5,2023-02-15
V0000982,O0002577,P0125,C04207,5,2023-02-15
V0000983,O0002577,P0125,C04207,5,2023-02-28
V0000984,O0002578,P0258,C02294,5,2023-02-08
V0000985,O0002579,P0125,C01260,4,2023-03-01
V0000986,O0002583,P0258,C01744,5,2023-02-04
V0000987,O0002586,P0125,C00576,4,2023-02-27
V0000988,O0002591,P0227,C04207,4,2023-02-23
V0000989,O0002592,P0125,C04739,5,2023-02-15
V0000990,O0002599,P0274,C00613,5,2023-02-26
V0000991,O0002602,P0274,C02363,5,2023-02-19
V0000992,O0002606,P0020,C02554,5,2023-02-27
V0000993,O0002607,P0125,C00886,4,2023-02-17
V0000994,O0002607,P0006,C00886,5,2023-02-27
V0000995,O0002613,P0055,C04739,4,2023-02-13
V0000996,O0002614,P0246,C00886,3,2023-01-31
V0000997,O0002619,P0240,C04207,4,2023-02-10
V0000998,O0002620,P0227,C00613,4,2023-02-12
V0000999,O0002621,P0132,C01744,4,2023-02-12
V0001000,O0002623,P0125,C00769,5,2023-02-22
V0001001,O0002625,P0125,C02134,4,2023-01-29
V0001002,O0002629,P0055,C02168,4,2023-02-01
V0001003,O0002631,P0125,C00580,4,2023-02-13
V0001004,O0002632,P0258,C04691,4,2023-01-29
V0001005,O0002635,P0003,C00515,5,2023-02-20
V0001006,O0002636,P0125,C03538,3,2023-02-07
V0001007,O0002636,P0132,C03538,5,2023-02-06
V0001008,O0002636,P0227,C03538,4,2023-02-02
V0001009,O0002637,P0104,C02914,4,2023-02-13
V0001010,O0002638,P0124,C02807,5,2023-03-01
V0001011,O0002639,P0144,C03538,5,2023-02-15
V0001012,O0002640,P0252,C02981,5,2023-02-15
V0001013,O0002642,P0252,C00886,4,2023-03-03
V0001014,O0002643,P0254,C03867,5,2023-02-23
V0001015,O0002645,P0274,C02981,5,2023-02-15
V0001016,O0002645,P0287,C02981,5,2023-02-19
V0001017,O0002649,P0274,C04691,5,2023-01-29
V0001018,O0002649,P0095,C04691,5,2023-02-01
V0001019,O0002650,P0138,C04929,4,2023-02-01
V0001020,O0002652,P0252,C03538,5,2023-02-28
V0001021,O0002662,P0226,C02363,3,2023-01-29
V0001022,O0002663,P0274,C04691,5,2023-02-24
